snapshot_id,mid_price,spread,true_is_spoof,bid_size_l0,bid_placed_l0,bid_canceled_l0,bid_executed_l0,bid_size_l1,bid_placed_l1,bid_canceled_l1,bid_executed_l1,bid_size_l2,bid_placed_l2,bid_canceled_l2,bid_executed_l2,bid_size_l3,bid_placed_l3,bid_canceled_l3,bid_executed_l3,bid_size_l4,bid_placed_l4,bid_canceled_l4,bid_executed_l4,ask_size_l0,ask_placed_l0,ask_canceled_l0,ask_executed_l0,ask_size_l1,ask_placed_l1,ask_canceled_l1,ask_executed_l1,ask_size_l2,ask_placed_l2,ask_canceled_l2,ask_executed_l2,ask_size_l3,ask_placed_l3,ask_canceled_l3,ask_executed_l3,ask_size_l4,ask_placed_l4,ask_canceled_l4,ask_executed_l4,bid_size,ask_size,total_bid_depth,total_ask_depth,order_book_imbalance,num_orders_placed,num_orders_canceled,num_orders_executed,cancel_to_trade_ratio,order_lifetime_ms,price_impact,spoofed_level_depth,top_size,rolling_avg_size,top_level_size_ratio,bid_cancel_ratio_l0,bid_cancel_ratio_l1,bid_cancel_ratio_l2,bid_cancel_ratio_l3,bid_cancel_ratio_l4,ask_cancel_ratio_l0,ask_cancel_ratio_l1,ask_cancel_ratio_l2,ask_cancel_ratio_l3,ask_cancel_ratio_l4,bid_size_velocity_l0,bid_size_velocity_l1,bid_size_velocity_l2,bid_size_velocity_l3,bid_size_velocity_l4,ask_size_velocity_l0,ask_size_velocity_l1,ask_size_velocity_l2,ask_size_velocity_l3,ask_size_velocity_l4,max_cancel_ratio_across_levels,max_size_velocity_across_levels,is_anomaly,anomaly_score
947,49965.701775178735,3.6853648291674723,false,9.691557857407274,19,19,0,16.11219304670192,15,10,5,11.596502470719091,7,7,0,34.14716922571415,15,11,4,21.991632777975962,10,8,2,5.535937952234894,10,8,2,7.811902005209078,15,12,3,6.348236841104993,6,4,2,10.371832481841105,9,7,2,71.59013058016316,19,16,3,9.691557857407274,5.535937952234894,93.5390553785184,101.65803986055323,-0.04159377716195489,125,102,23,4.25,802.5239972444472,0.33854779910507854,0,9.691557857407274,10.278314268759743,0.9429131668861424,19.0,1.6666666666666667,7.0,2.2,2.6666666666666665,2.6666666666666665,3.0,1.3333333333333333,2.3333333333333335,4.0,0.7744455020484505,1.6630574327964396,-0.4445728823594763,1.0357283961576005,0.15039220932323025,-0.9714860590278422,-2.5712760870980667,-1.7828940462884095,-1.885813608419379,1.4098798343471555,19.0,2.5712760870980667,false,0.47823388880652934
948,49967.07449612657,7.166772507996171,false,10.6755633777839,12,6,6,18.05750082160837,7,5,2,11.131637207277581,6,5,1,28.68375750199705,7,4,3,14.669144050285553,16,13,3,6.6680623768688045,8,7,1,10.932387432550906,9,6,3,11.937433099959772,19,16,3,6.559606721361419,10,8,2,34.3268050305476,17,15,2,10.6755633777839,6.6680623768688045,83.21760295895245,70.4242946612885,0.0832670547280363,111,85,26,3.1481481481481484,715.7079591372899,0.7683642608589958,0,10.6755633777839,10.25949575504534,1.0405543929908982,0.8571428571428571,1.6666666666666667,2.5,1.0,3.25,3.5,1.5,4.0,2.6666666666666665,5.0,0.22968634258547108,0.3941283645063435,-0.06937997018661954,-0.3696850887713329,-0.4036077556776526,0.24271476484166427,0.021233950131625788,0.031601697034047076,-0.018381672907545592,-1.3686917893485162,5.0,1.3686917893485162,false,0.47748197617565385
949,49972.77801364339,7.026339832777618,false,9.353830062273731,6,5,1,19.8172681181675,13,11,2,18.332433829824957,13,8,5,13.939091561624394,10,10,0,26.27146831329943,7,6,1,9.64047347618248,6,6,0,8.318485867525633,11,7,4,14.835875144648462,7,4,3,9.714976228936923,16,15,1,18.394182383714814,13,11,2,9.353830062273731,9.64047347618248,87.71409188519002,60.903993101008304,0.18039593759179093,102,83,19,4.15,848.1691372778614,0.5500585904526551,0,9.64047347618248,10.30302822075404,0.9356932029714395,2.5,3.6666666666666665,1.3333333333333333,10.0,3.0,6.0,1.4,1.0,7.5,3.6666666666666665,-0.3292073683169147,0.36184135122248695,1.2358666440743813,-1.0769130440085912,0.6319969301688876,0.6272774881144434,-0.01778669291183126,0.016394514731638436,0.015240741563389167,-0.5769661574511995,10.0,1.2358666440743813,false,0.41769794703469754
950,49976.66209122192,6.907742767005639,false,12.3254669296602,19,14,5,10.92630513515861,7,7,0,11.834147819730136,18,16,2,34.854570331566045,8,8,0,14.929509718457922,13,11,2,3.4445594066597978,13,6,7,11.167747473118402,10,7,3,16.832443679765486,8,6,2,17.464188027353313,19,13,6,19.162717958550957,8,5,3,12.3254669296602,3.4445594066597978,84.86999993457292,68.07165654544795,0.10983497744003691,123,93,30,3.0,938.4117140316743,0.5617080829483809,0,12.3254669296602,10.190686141838302,1.2094835183920996,2.3333333333333335,7.0,5.333333333333333,8.0,3.6666666666666665,0.75,1.75,2.0,1.8571428571428572,1.25,0.8677190126937305,-1.5522994157829577,-1.2192354181190428,1.45346113991084,-0.615916688925929,-1.3028187733294825,0.019388223263126263,0.011293370965189809,0.037433810121416014,0.028656478820117844,8.0,1.5522994157829577,false,0.42901929656593923
951,49976.47187789066,4.669420808651903,false,7.715467634128641,18,14,4,7.163501295773693,15,8,7,12.291933176589053,10,8,2,7.493568403414303,19,13,6,14.6715176363935,13,9,4,8.814649236472258,6,6,0,7.913272175399233,11,6,5,26.265672878221253,17,17,0,17.03747625084947,16,16,0,25.940330355691746,11,9,2,7.715467634128641,8.814649236472258,49.33598814629919,85.97140089663395,-0.27075692620681874,136,106,30,3.4193548387096775,737.9113921074302,0.3703237294716276,0,8.814649236472258,10.280917413643511,0.8573796366435732,2.8,1.0,2.6666666666666665,1.8571428571428572,1.8,6.0,1.0,17.0,16.0,3.0,-1.4642757838077827,-0.6482183206101174,0.08719342570545369,-1.6427126203618898,-0.017266263458329975,1.0774211024241434,-0.022147184535147597,0.05335225092962032,-0.002061652857160115,0.2513040667393606,17.0,1.6427126203618898,false,0.4737502500219764
952,49979.594800212944,6.028871062900432,false,4.506827678334138,16,12,4,13.53309553213803,15,13,2,3.1539258293543346,7,4,3,38.03254505197913,10,10,0,14.187927535528708,15,12,3,4.712016336391422,18,13,5,3.279940208191374,10,5,5,11.02034737983297,16,13,3,23.55486435025797,15,15,0,16.256513232999303,10,7,3,4.506827678334138,4.712016336391422,73.41432162733435,58.82368150767304,0.1103362102705461,132,104,28,3.586206896551724,660.8618674491217,0.4144141584724158,0,4.712016336391422,10.085636274287811,0.4672007009021507,2.4,4.333333333333333,1.0,10.0,3.0,2.1666666666666665,0.8333333333333334,3.25,15.0,1.75,-0.977830998528095,1.0818801858021496,-1.6478560469789534,1.5609732637939668,-0.0604611863812272,-0.7960205520735595,-0.03153321944301498,-0.08619026393873074,0.03148863696344963,-0.3844546344956682,15.0,1.6478560469789534,false,0.47410460150210065
953,49980.71986028493,5.827801969911502,false,13.199018152283285,15,7,8,5.817324983065992,11,7,4,19.135688989178057,8,6,2,14.178413340120258,16,16,0,17.71601872819088,13,13,0,3.9295660186733254,19,9,10,15.167591106027967,10,9,1,8.610202713690946,15,11,4,42.532561212241674,8,6,2,12.096283742239223,10,8,2,13.199018152283285,3.9295660186733254,70.04646419283847,82.33620479287313,-0.08065051414204479,125,92,33,2.7058823529411766,732.3220010899151,0.5275876196230209,0,13.199018152283285,10.164142580784802,1.2985864815824093,0.7777777777777778,1.4,2.0,16.0,13.0,0.8181818181818182,4.5,2.2,2.0,2.6666666666666665,2.03190650754153,-1.2145395619279546,2.0684618064113875,-1.1346243216443184,0.49029861599405244,-0.1519684793514703,0.08087373057688507,-0.01362579831240503,0.09165737861996524,-0.16492802657199065,16.0,2.0684618064113875,false,0.4170564197260971
954,49984.67900738944,6.708181104595719,false,7.849390843623207,16,14,2,6.962756686517746,12,10,2,7.904656075640677,18,14,4,50.175908363829244,8,6,2,14.984201335789987,14,13,1,2.2504923151218885,9,9,0,5.9935923368119965,11,11,0,5.7694392354800526,19,18,1,19.281589027645758,9,8,1,31.5785515028878,12,8,4,7.849390843623207,2.2504923151218885,87.87691330540086,64.8736644179475,0.1505935311689316,128,111,17,6.166666666666667,941.5368546440438,0.5313229266918192,0,7.849390843623207,10.00621000190609,0.7844519395583314,4.666666666666667,3.3333333333333335,2.8,2.0,6.5,9.0,11.0,9.0,4.0,1.6,-1.2315590833389998,0.18595329389190768,-1.3323350724162617,1.5660134400355334,-0.39733045662390765,-0.32502996669528733,-0.06877506174191514,-0.020332545672928293,-0.13237101671745802,0.8492572761220885,11.0,1.5660134400355334,false,0.4202583962316367
955,49987.333650379325,3.542748643747492,false,11.967068305316449,8,8,0,10.910876900406253,10,5,5,23.627582253502993,7,4,3,27.553627988322596,9,8,1,16.57244896255543,17,13,4,7.662061642467044,17,15,2,4.2830192481651,10,7,3,18.153771085319367,7,7,0,29.01796459771408,11,10,1,26.255135623426117,14,10,4,11.967068305316449,7.662061642467044,90.63160441010372,85.3719521970917,0.02988378368256787,110,87,23,3.625,685.2244214588056,0.7207448542417412,0,11.967068305316449,9.941928946069119,1.203696824854903,8.0,0.8333333333333334,1.0,4.0,2.6,5.0,1.75,7.0,5.0,2.0,0.9332821107134737,0.6271441503792358,1.6151984948823146,-0.9496637466969392,0.25081742802597734,1.250743403180284,-0.013234674783692588,0.09869345338078633,0.0597972793603393,-0.26202338188127544,8.0,1.6151984948823146,false,0.44525821609166655
956,49989.54869968325,5.701057556578904,false,11.530018303018307,9,4,5,5.608591761314473,16,9,7,8.885148089352715,7,6,1,27.08332629912233,15,10,5,13.444745112758584,16,14,2,9.379578104320505,16,16,0,14.13714369023223,11,7,4,15.17941865723154,11,10,1,18.40129664946018,9,8,1,36.5389238818332,9,9,0,11.530018303018307,9.379578104320505,66.55182956556641,93.63636098307765,-0.1690794516421392,119,93,26,3.4444444444444446,945.2340081243279,0.6456576021266291,0,11.530018303018307,10.029501724963435,1.1496102816673421,0.6666666666666666,1.125,3.0,1.6666666666666667,4.666666666666667,16.0,1.4,5.0,4.0,9.0,-0.09929232606032998,-0.82570630534314,-1.3779677004377013,-0.019974934847466406,-0.49584299460844244,0.42035913909556827,0.08219256324422615,-0.029639132107613254,-0.08520371457994938,0.5232590230726727,16.0,1.3779677004377013,false,0.44779068224869956
957,49991.30950862615,4.148921903962297,false,10.158664840252682,7,7,0,11.588005061792275,15,12,3,3.948471222310875,14,11,3,16.1121905213984,17,15,2,35.62072872756346,17,15,2,10.697123002864583,18,10,8,4.500437836191031,15,9,6,17.427007437253177,12,8,4,23.099531400174396,14,12,2,52.17943703432143,18,13,5,10.158664840252682,10.697123002864583,77.42806037331769,107.90353671080462,-0.16443756389610162,147,112,35,3.111111111111111,869.490280344533,0.6993374995929658,0,10.697123002864583,10.006619913182938,1.0690046285031733,7.0,3.0,2.75,5.0,5.0,1.1111111111111112,1.2857142857142858,1.6,4.0,2.1666666666666665,-0.31905259705198713,1.0740994726148665,-0.4586594945378295,-0.47355545212538375,2.3195998926170036,0.3481256689161632,-1.3278500686370094,0.2918134343266915,0.40004605270805865,0.9345851524603248,7.0,2.3195998926170036,false,0.41684348968958385
958,49991.80029387626,6.428515505708368,false,8.76348533398158,17,12,5,18.32731105683055,10,10,0,21.895716375209375,7,6,1,13.429148605446752,15,11,4,19.88364272873548,16,12,4,9.080396600572968,8,7,1,7.515551342108926,7,3,4,8.610225033643243,13,11,2,29.96067685033814,8,6,2,46.24978193127094,13,12,1,8.76348533398158,9.080396600572968,82.29930410020374,101.41663175793423,-0.10405916921922619,114,90,24,3.6,815.2405015604429,0.4930582767263026,0,9.080396600572968,9.97558609061988,0.91026196537077,2.0,10.0,3.0,2.2,2.4,3.5,0.6,3.6666666666666665,2.0,6.0,-0.3239783057878424,1.125673573254033,1.4606430326089392,-0.11597106692665346,-1.4692801081174849,-0.421629923346255,0.41576985255337634,-1.0874971635144073,0.5856355335735719,-0.5155283107401054,10.0,1.4692801081174849,false,0.39754012121914795
959,49996.371053909796,5.6322791951068645,false,9.775218753320969,14,13,1,11.042948452122225,16,11,5,8.90523879507601,17,10,7,27.692243007724347,14,11,3,18.942563256942698,13,13,0,10.959118250657163,11,7,4,36.22461003003994,10,9,1,13.75462209600545,13,9,4,43.43813835419635,7,4,3,13.796696638155202,17,13,4,9.775218753320969,10.959118250657163,76.35821226518624,118.1731853690541,-0.21495230904827375,132,100,32,3.0303030303030303,826.1045680588268,0.598074806269958,0,10.959118250657163,9.975415357017416,1.0986127252283024,6.5,1.8333333333333333,1.25,2.75,13.0,1.4,4.5,1.8,1.0,2.6,0.23520202445521102,-1.144060200604306,-1.0135680768924034,0.6171201863802256,-0.09431250068846347,0.49928283133487267,2.4719223363648593,0.6245520553449339,1.1012275477593103,-2.1758554628036664,13.0,2.4719223363648593,false,0.41462822241045877
960,49997.23870287545,6.579160199789096,false,24.095402332190503,7,5,2,7.016735794170275,16,9,7,4.213178304639144,12,7,5,9.510772034495249,11,11,0,10.816955398206993,15,11,4,5.617681199851147,18,15,3,4.832356923725074,17,12,5,25.76816802105706,15,14,1,22.28274733497729,6,6,0,25.832779404549388,13,13,0,24.095402332190503,5.617681199851147,55.65304386370216,84.33373288415996,-0.20488141585055686,130,103,27,3.6785714285714284,736.7068466500298,0.519789208294874,0,24.095402332190503,10.239116025885735,2.3532697814219885,1.6666666666666667,1.125,1.1666666666666667,11.0,2.2,3.75,2.0,7.0,6.0,13.0,2.2998506369424745,-0.6880288335455876,-0.36823293338138985,-0.7994125792577564,-0.8425029018192337,-1.4797167488218985,-1.9787502528140497,1.3221176727610355,-1.4767767255381123,0.7798046252260745,13.0,2.2998506369424745,false,0.49593187256490084
961,50000.61892966491,5.829326161054495,false,6.783451017988395,18,16,2,6.0409172355144864,9,7,2,15.982133763260633,10,9,1,20.494093079342782,9,8,1,24.849487460939503,6,6,0,8.227594629906637,7,7,0,5.078469658519293,6,6,0,9.87320836113455,14,8,6,13.924370179259714,7,4,3,19.1334664706011,16,15,1,6.783451017988395,8.227594629906637,74.1500825570458,56.2371092994213,0.13738292084197562,102,86,16,5.0588235294117645,896.8236390668739,0.8145105739221101,0,8.227594629906637,10.203460781782859,0.8063533349974834,5.333333333333333,2.3333333333333335,4.5,4.0,6.0,7.0,6.0,1.1428571428571428,1.0,7.5,-2.051103675349695,-0.1700432362281761,0.8815718445990961,0.5161835539369174,1.3146878599825857,0.8004316481895362,0.015538372256774406,-1.6003142052230146,-0.5725598948573187,-0.43416667571599915,7.5,2.051103675349695,false,0.43820154588168236
962,49998.84246155256,6.888826232494136,false,10.734630218126249,14,14,0,4.694870273834906,15,15,0,9.09917456083453,9,5,4,11.408515145982006,15,14,1,36.38860542079422,11,9,2,9.27969058359139,18,11,7,11.11751957533301,9,7,2,20.02844655072085,15,9,6,16.098093872299906,11,10,1,42.96391770445458,10,8,2,10.734630218126249,9.27969058359139,72.32579561957192,99.48766828639974,-0.1580893141278654,127,102,25,3.923076923076923,831.591510290925,0.6077457779181119,0,10.734630218126249,10.11765980717853,1.0609795568052185,14.0,15.0,1.0,7.0,3.0,1.375,2.3333333333333335,1.2857142857142858,5.0,2.6666666666666665,0.4675763308739223,-0.25542326386792336,-0.521846812244256,-0.48405735305881165,1.0346995486902324,0.357588051253827,0.3804632340744828,1.0927133458579854,0.15057430738618993,1.4156674634359754,15.0,1.4156674634359754,false,0.4037473925650994
963,49998.76304604286,4.148044736500978,false,4.691360633326267,19,18,1,11.539472235939344,16,14,2,6.2131566109326535,16,16,0,47.529934951295346,7,6,1,17.438022445720737,11,10,1,7.6387616158742855,12,8,4,20.09779053879486,13,8,5,3.628160266348616,15,15,0,28.651286426523683,18,12,6,34.235130506599525,11,9,2,4.691360633326267,7.6387616158742855,87.41194687721435,94.25112935414097,-0.037647620082226545,138,116,22,5.043478260869565,857.9644142858773,0.5977374690762781,0,7.6387616158742855,9.909340276987388,0.7708648005169323,9.0,4.666666666666667,16.0,3.0,5.0,1.6,1.3333333333333333,15.0,1.7142857142857142,3.0,-0.7399726239360389,1.320519206114513,-0.23963020877180596,1.7428123587804611,-1.4604815116474588,-0.5479924165030824,0.5730041621265782,-1.5211761184555508,0.9244959832038551,-0.5104776621034502,16.0,1.7428123587804611,false,0.389900790045387
964,50000.56099873393,5.052068176259366,false,4.247193027231344,8,7,1,4.1412446390844035,12,8,4,4.848242001564726,19,19,0,14.548035611957797,6,5,1,23.09944881525191,18,13,5,4.028569682646475,13,6,7,16.502670597947485,12,11,1,8.717603487235221,7,5,2,7.751826858218532,19,16,3,21.53431112109371,8,8,0,4.247193027231344,4.028569682646475,50.884164095090185,58.53498174714143,-0.06992211091724974,122,98,24,3.92,988.3831306965318,0.4649769796060414,0,4.247193027231344,9.59115181784137,0.4428240849374061,3.5,1.6,19.0,2.5,2.1666666666666665,0.75,5.5,1.6666666666666667,4.0,8.0,-0.05543435585734994,-1.2863594147140565,-0.11835639604030745,-1.6394766314905445,0.43374405025914925,-1.1293267033092902,-0.23365265032772226,0.4677341552641369,-1.5866571603341795,-0.769450460227239,19.0,1.6394766314905445,false,0.49499893952120366
965,49999.8612467874,7.970292091077188,false,11.854820764508235,9,6,3,18.16712032887744,14,13,1,10.54184514768742,18,15,3,28.24789474620068,10,10,0,23.455099474226326,12,11,1,3.0722470336557937,16,13,3,10.255182322186197,10,7,3,11.425737715731723,17,13,4,11.148808453486225,9,7,2,25.55309162976889,9,9,0,11.854820764508235,3.0722470336557937,92.2667804615001,61.455067154828825,0.2004380885635305,124,104,20,4.9523809523809526,710.2134401802185,0.5702527523400225,0,11.854820764508235,9.665964758762758,1.226449822689572,1.5,6.5,3.75,10.0,5.5,3.25,1.75,2.6,2.3333333333333335,9.0,0.9165757281602367,1.9319467883896146,0.5495800628201477,0.7002160851442671,0.027252655284146575,-0.36491079247927655,-0.4019444218086596,0.26845511806332,0.266743810589917,0.24357548564386292,10.0,1.9319467883896146,false,0.43342050291036727
966,50000.16540769909,6.127096912032078,false,9.579463299744699,17,16,1,9.965665123648714,11,10,1,12.428853069810001,18,11,7,10.159782681600516,6,4,2,16.765269608419352,14,13,1,6.543786540909588,8,8,0,15.300586900404332,6,3,3,10.380777395449911,19,13,6,22.58804234002977,19,17,2,28.914176286826745,8,7,1,9.579463299744699,6.543786540909588,58.89903378322329,83.72736946362035,-0.17407951904547883,126,102,24,4.08,705.8268507930156,0.6417544018531751,0,9.579463299744699,9.607708326191648,0.9970601702832765,8.0,5.0,1.375,1.3333333333333333,6.5,8.0,0.75,1.8571428571428572,5.666666666666667,3.5,-0.2731248344061271,-1.0822233038150737,0.2042692817153927,-0.8868976984376551,-0.5062892251353419,1.2255297467638222,0.32982110789741304,-0.10390025144078906,0.8837429104110122,0.20801209077702856,8.0,1.2255297467638222,false,0.4479259052241912
967,50000.54736943218,7.575079789556127,false,7.489443356816524,10,8,2,6.76325481997103,13,11,2,19.69533667521307,16,9,7,47.529964253569055,18,12,6,23.81566222852256,8,6,2,11.962159281475051,10,9,1,7.589740669915797,12,6,6,21.191270251457208,6,6,0,14.958371397041981,12,12,0,15.800305083467734,16,14,2,7.489443356816524,11.962159281475051,105.29366133409223,71.50184668335777,0.19113502955855166,121,93,28,3.206896551724138,662.665098404618,0.5936029633526537,0,11.962159281475051,9.71486673389649,1.231325102972072,2.6666666666666665,3.6666666666666665,1.125,1.7142857142857142,2.0,4.5,0.8571428571428571,6.0,12.0,4.666666666666667,-0.25044588852026467,-0.4335887269386329,0.7841070484429157,1.5935289800713832,0.6330138021363558,1.621593049774804,-0.5082092124528431,1.0139532089470766,-0.5834166571727304,-0.8483483306897748,12.0,1.621593049774804,false,0.46688876475981966
968,50003.60691651794,4.073683279149401,false,7.238230882060378,10,10,0,8.626306649707239,15,8,7,18.80869274092219,13,9,4,23.08484650222119,18,18,0,18.99660238346356,6,6,0,7.348146889849911,14,13,1,8.493806538277413,14,9,5,23.745733083024472,7,7,0,19.991501724630215,8,7,1,19.842155119991546,16,12,4,7.238230882060378,7.348146889849911,76.75467915837456,79.42134335577356,-0.01707473499754052,121,99,22,4.304347826086956,902.0542216549802,0.5135593346782241,0,7.348146889849911,9.73510122752301,0.7548094999849905,10.0,1.0,1.8,18.0,6.0,6.5,1.5,7.0,3.5,2.4,-0.030136408426646926,0.2658721032012157,-0.12198745819569305,-0.9774240310620241,-0.48033845524834984,-1.2687952394346418,0.05969240754479101,0.2512451159921591,0.3880384505178865,0.2588493040696886,18.0,1.2687952394346418,false,0.43538651309751447
969,50003.59675185178,5.415754367932923,false,13.42179036291108,6,4,2,16.216709317800714,15,8,7,16.54726218579842,15,11,4,12.576251559795288,11,11,0,19.151339048230227,19,14,5,12.848212757660313,12,8,4,8.29128739273884,15,11,4,27.877860081771413,6,4,2,45.408104501798995,8,5,3,39.68363640967627,17,14,3,13.42179036291108,12.848212757660313,77.91335247453574,134.10910114364583,-0.2650462142576164,124,90,34,2.5714285714285716,753.6890498873779,0.6186067502886118,0,13.42179036291108,9.789176149242342,1.37108477345664,1.3333333333333333,1.0,2.2,11.0,2.3333333333333335,1.6,2.2,1.3333333333333333,1.25,3.5,0.7212689898960288,1.0696371552867454,-0.38724361290192827,-0.4242132623544258,0.015430041279593172,1.3670485894491038,-0.017820458273989898,0.40782830294172395,1.7101083088729394,1.5180215634667273,11.0,1.7101083088729394,false,0.4325082353200193
970,50004.49746564648,5.139066405310437,false,7.638730098877791,10,10,0,15.620171839600326,16,11,5,8.634389458530514,16,12,4,28.053528739128893,10,9,1,15.56096788231692,13,11,2,5.044840464687827,19,14,5,11.905338698544734,18,14,4,13.245114309944753,19,19,0,18.479930064753994,10,9,1,49.66565857259849,15,15,0,7.638730098877791,5.044840464687827,75.50778801845445,98.3408821105298,-0.131338905699622,146,124,22,5.391304347826087,631.5281424660195,0.5421837638900966,0,7.638730098877791,9.812651386590524,0.7784572994528773,10.0,1.8333333333333333,2.4,4.5,3.6666666666666665,2.3333333333333335,2.8,19.0,4.5,15.0,-0.8053144954395783,-0.0860400516792211,-1.2663266070509178,0.6306730381146214,-0.36950801652075504,-1.752845400971193,0.6686038692322199,-1.3895901334316416,-1.6975953728562176,0.772546201136668,19.0,1.752845400971193,false,0.4837024708339738
